CA150_0h,CUGBP_0h,ESRP1_0h,FBP11_0h,MAGOH_0h,NOVA1_0h,PRP8_0h,PSF_0h,PTB_0h,RAVER1_0h,RBM17_0h,RBM22_0h,RBM3_0h,RBM45_0h,SAM68TV1_0h,SC35_0h,sf3btv1_0h,SF3BTV2_0h,SKIP_0h,SND1_0h,SRM160_0h,SRSF1_0h,SRSF10_0h,SRSF3_0h,SRSF4_0h,SRSF5_0h,SRSF6_0h,SRSF9_0h,TIA1_0h,TRA2A_0h,TRA2B_0h,U11_0h,U12_0h,U2_0h,U2AF1_0h,U2AF2_0h,U4_0h,U4ATAC_0h,U5_0h,U6_0h,U6ATAC_0h,Class,
363,0.950064146003803,0.836123197681638,0.413694037755411,-0.297738036159266,0.043499320811622,-0.37070740154625,1.03834840672028,0.338673450992826,2.10773590851049,0.853125029014944,0.505899567276335,0.774043070122651,0.19375641196627,0.089311259824658,0.253436362385641,0.025946796911889,0.447542491088457,0.788114330577795,-1.58740314537888,0.439648764066949,0.883175206293161,0.024080476736533,0.673027660879563,0.137812268912437,1.04022750032546,0.79914299122802,1.00859857197951,-0.344827231118868,0.616126579797069,0.22363163503602,0.447234499183308,0.511324260770728,0.003401055317925,0.976601208882919,0.048634575096408,1.00821453633689,0.104874282737721,-0.103672727154444,0.897647747775382,0.393009839490061,-1.39127599467321,N
378,1.38097648050391,0.915517338200192,-0.033386856310527,0.144356347255919,0.190505384090593,-0.078005367360629,0.296111923418945,-1.23880557882865,0.108989774861616,0.241209840381991,0.280541152454408,1.00120358868745,0.970882140040138,1.60249042844578,1.70478180858841,-0.039369451073791,-0.354927676080792,0.544160383916748,-0.23345655732422,0.893642684987479,1.08705202501566,0.890580079674342,1.38183466213754,1.0005558228113,1.19971303593466,0.994253224257579,-0.219489860520214,1.04847660453779,1.26380252541644,1.58012411266548,0.871163866619154,0.461140760659702,-1.00856120229672,0.673177023076874,1.03732578575344,0.021031417809363,0.539104335242964,-0.809282374118269,1.21978645907555,-0.172683596985709,-0.375563489418438,N
449,0.134406638614652,0.790358880704293,0.662060336261066,-0.740110262955675,-1.59677632509782,0.203082127105968,0.936144281973261,-2.3638019713534,0.140498957934742,-0.506047878723237,0.728152293783148,0.381866669795492,0.324227100563618,0.349901671349613,0.275408928604002,-1.50681614770419,-2.04928396016227,0.885856086736733,-1.05158188573477,0.479508476826401,0.04092948694398,0.201875106189839,-0.572886712705567,-0.141886786271876,-0.57974164657513,0.49729545380189,-1.01348864986017,-0.161899265361148,-0.209023246543678,-0.513169473616279,-0.981772978672497,1.18160528524668,-2.4757853359044,0.426094635355948,-1.07172029508944,-0.341789014841894,1.39375216753848,-0.963304877664085,-0.158574124886086,0.299751534935202,0.120552380130058,N
520,0.728803210026025,-0.002862652323457,0.369004545869496,-0.381088744290691,-0.171350851216366,-0.883525029248527,0.833970418205484,-1.26484590158187,-0.040652677292188,0.302249863074409,-0.197378976185299,0.858789469195871,0.282778232005794,0.345263933894138,1.50798034923567,0.25040043502011,-0.450541027304027,0.086450242682973,-0.15915246013509,-0.129521251706345,0.08355991121209,0.389536649375329,1.41103095359736,0.945994039218318,0.548105376685793,-0.331848542118552,-0.163076649777384,0.856729284304878,0.65444310914111,1.10495160853677,0.738914079055646,-0.58470769778233,-2.24905425596163,0.446468606868576,0.257833438498354,-0.13552543580947,0.210725584810453,-1.15928013756493,0.937836256198798,-0.326060699327174,-0.659747775500208,N
525,1.22355677537994,0.478747775421849,1.13803736947096,1.38946750121031,-1.84039651432211,0.415291408754403,1.46801779306939,-1.26687653873326,0.659153211554427,-0.294603381511221,-0.735109306749487,-0.256969239834028,1.0584343513203,-0.840860430889979,0.792299321738239,1.21404371781082,-1.4707912412714,1.32921513934516,0.48153847616361,1.82011936695325,-0.097482288235036,-0.262385417445407,1.20271957955202,1.37361445314758,0.187555943073802,0.894338415571209,-1.320039873452,0.683775140147601,0.10186286494623,0.91881306507489,0.957887794623722,1.62550661616515,-0.354450487100302,0.72106099138006,-1.77512721998476,-0.671478385066142,1.17242483612309,0.060893010910193,-2.16048939372117,-2.08185018154844,-1.28989696397239,N
587,2.11259829064821,1.30335808098147,0.87593947197051,2.51105021026599,-0.523344741068925,-1.6987774905809,1.63344728965786,-1.87563112471087,0.924928972081845,0.05366868774916,1.72263007029751,2.29916167682417,2.2913284669203,1.78272464365507,1.68852541070521,1.53246115450063,-1.69228083072986,2.55412127769358,-0.341424775681784,2.66269738783805,0.525504391471291,1.18002283265866,1.94572448434302,2.15504323039767,2.30419359397401,2.43490619301743,0.543280319261222,1.94197112113436,1.37580765759102,2.68105220234083,2.12249861826503,1.81412292309478,0.280566431924515,0.740168914097412,-0.863926397518457,-0.557649556130647,0.966091981292726,-0.5056720279846,-1.82750726077592,-2.63240826148371,-1.6833219674671,N
602,2.65853774373036,2.0707942066312,1.39353259939904,2.90091580665239,0.497302160688827,1.58940668599243,1.42008190120761,-1.50069799676906,0.939752780826232,2.42395940536388,2.03172909442504,2.41260960897294,2.23809636295804,3.33071623741119,1.49631883552845,0.898362605830809,-2.08866439684712,1.46039804050379,-0.68445427401617,2.70259798080956,-0.259316665150014,1.92783532882817,2.46619524898609,2.42527003173516,3.52118487333291,2.92939318701432,3.21157398734922,2.73083657541378,2.58574511501008,3.07078120593317,2.68998969350469,2.25795459137641,1.95392726755765,-1.2098690330038,1.26516503961277,-0.034989512564158,1.35389385054832,2.0627785631381,1.01607534458949,0.219172315673314,0.165811280331543,N
757,-1.72525763025494,-1.03414973704065,0.512934627126401,-0.850604336150277,-0.957687417452958,0.908145646273525,-0.659094412244801,-0.751879060007693,-0.936900493229783,-1.15298799559856,-0.947115182394869,-0.918536516046937,-1.12490272200209,-0.890316234339357,-1.28809707606886,-1.25718776536732,-0.429926755388676,-1.22301520299855,-0.230353846719465,-0.574281797722409,-0.943925247204299,-0.400269434933082,-1.69359128908335,-1.28015878841874,-1.24985829594973,-1.1032115781154,-0.733514059673887,-1.07252499154737,-1.01828513648518,-2.22742407988395,-0.840647923414768,-0.612782615207819,-0.802542862657931,-0.383513561319767,-1.66574951987753,-0.851657156643996,-0.344252799859158,0.024660128189597,-1.38139700056715,0.108668281047695,0.704511403100222,N
766,-1.23062224567628,-1.39844634992836,0.848066470008373,-1.21899278328839,-0.904675191704779,1.18962585113744,-0.656350358299307,-0.414273685192879,-0.913736588653596,-0.646966444424055,0.542625546085972,-0.875891725545042,-0.286273070085299,-1.38832027223522,-0.9775449906513,-1.73991518987756,-0.113127109385842,-1.03211243303345,-0.186768667255436,-0.749292305203939,-1.4737157599118,0.350899680117484,-0.581699847496477,-1.09506934256398,-0.999864930459547,-0.472025538049523,-0.158217781164956,-0.428184964816974,-1.66239408536556,-1.0861308682116,-0.671998924615799,-0.780035561847492,-0.389012615850611,1.19799446647204,-0.268770475073988,-0.550982617536121,-0.291449102512185,0.252748318301794,-0.400975432128125,0.174852195841763,0.869639687987365,N
778,-1.00245362534345,-0.532442484551438,0.345274259418938,-1.32700105007263,-0.331678876765281,0.696335470875513,-1.02893165758982,-1.09857386383961,-0.639610903663637,-0.783829208538228,0.423705588492148,-1.11847182985582,-0.789239662321026,-0.69860044008471,-0.820262224569942,-1.70967947659272,-1.19197043614931,-1.37164542028673,-1.00652969509181,-0.914246772115474,-0.979331484194277,-1.38210918008257,-1.23712492253492,-0.733288692263825,-0.496937939749592,-0.255087274997969,-0.396579517276864,-0.992920683015566,-0.733195831309307,-1.78376326101082,-0.584455563992388,-1.32199905336218,-1.31338111125637,-1.7500932457309,-0.617717703928188,-0.525110400479362,-0.443157073758744,-0.672422914209761,-0.494810097559444,-0.660519706440662,0.251861504259336,N
784,-2.67782500262722,-0.28948938506449,-0.369707587005429,-1.94618033958317,-1.43547067499137,1.07394018249901,-1.332618883968,-1.16429354837289,-1.51852899998071,-0.482779990566942,-0.259726601156612,-0.168724531571585,-2.29654654806736,-2.05581857752943,-1.30897754567314,-2.48083957783164,-2.25798271142086,-2.10111576158112,-1.64686628516995,-1.68200808495799,-1.59924548972838,-1.4275087793211,-2.19959066261961,-2.47525678655691,0.455536102116612,0.308994842688031,-0.746538890443651,-0.812944093292852,-2.23882458553584,-0.744964074007079,-1.94827744288374,-2.4139222022187,-1.76941325864975,0.143890599400497,1.01671889907595,0.677294421589067,-2.69699441232066,0.281683134973144,-0.174113080997753,0.190294514247875,0.048073410932444,N
819,-0.753266556942251,-0.534018383632405,-1.02642017294289,0.036812956296587,-0.616921305562237,-1.34187320868244,-0.561468980201506,-1.02149195513286,-0.522387428957527,-0.29028972508366,-1.19725922688041,-0.449133680055466,0.386474842551303,-0.064129104101716,-1.06348766526359,-0.481629021460204,-0.06744899992442,-1.26426615387377,-0.151265302265963,-0.000558083180077,-0.866691186842886,-0.754753276431264,-0.422042874311026,-0.246892723761043,-0.245008237849731,0.540894365134025,0.008275768170031,0.42091289716103,-0.449683195377828,-0.420782983619943,0.211839245720203,0.886624751121683,0.643760840577148,0.002208925703822,0.013379666991126,0.208618615357071,0.146006435937133,-0.49067825260885,-0.303087942285983,0.301334996887591,0.789587455354151,N
843,-0.862752904246763,-0.325436112424275,0.311628008157207,-0.636877457346612,-0.333299071901696,0.529466431224871,-0.388865145147077,0.487049548176157,-0.552969659546861,-0.361651952879768,-0.631741515523741,-0.428905799731772,-0.940588906707449,-0.883324796978071,-0.521437877342616,-0.831367953288355,0.118186581422577,-0.383855382665307,0.242397012794483,-0.402394684811119,-0.748378758768467,-0.750990337874029,-0.498039965239048,-0.883398511719248,-0.340391348290047,0.225748495277888,0.36760428500145,-0.617790955863994,-0.648743690106615,-1.25803850237939,-0.39210647198571,-0.876527435721201,-0.107190690740902,-1.10386169343406,-0.253877697451471,-0.10896703919079,-0.758341222461327,-0.017569158515182,-0.244805549467975,-0.209081392390623,0.498691826827279,N
862,-0.446398684190153,-0.554302692509345,1.0834120559096,-0.276918017880504,-0.316534128734847,1.46345880683854,-0.424772611791067,0.654958473073012,-0.528512061462417,-0.464522656262272,0.758390106716578,-0.852695937535958,-0.469827098171135,-0.217657783735573,-0.794374413274933,-0.013184971717361,0.349934953824508,0.325611741365795,0.29976293031547,-0.844120498199353,-0.466936442956009,0.083874505239598,-0.683773823732053,-0.212773713378113,-0.505171075987375,-0.161282835752499,-0.320019510696336,-0.52272515969588,-0.7399038925607,-1.00862587772763,-0.621665174565496,0.258133621358432,0.688211587835205,0.303878688277778,-0.453689048976634,-0.709099407860623,-0.363839874285184,0.997813013826412,-0.871173822375035,1.51814722086431,1.70740739612284,N
913,-3.17027384989884,0.299333050114252,1.52423035848078,-1.40668433631897,-1.87407037348433,1.55914681922236,-1.47131712961563,-1.25525771149849,-2.22412500867749,-0.371424221863639,0.904528050082574,0.704676339321467,-4.40834262790552,-2.6568569807675,-3.40559359074845,-2.33949009922511,-0.294567422668153,-0.455788305142374,-0.674648127784767,-3.34815912454793,-1.9230191781799,1.64380071049536,-2.8528200006254,-1.64348480178304,-0.087527095850905,-0.690977231378402,-2.23835633038958,0.06676390344475,-2.27443727966223,-0.544388786723156,-2.5380810853883,-0.883767649389993,-1.41935636604819,2.01990286897904,1.37756882926903,-0.358065024981746,1.51688308277882,-0.022081145050699,-0.687048622099286,0.943218050470172,1.06768569075893,N
919,-0.047698553217408,-0.122134197382846,0.356424164485368,0.284186722638225,-0.319759948940952,-2.71852682561725,-0.255880975254411,0.388463359845149,-0.265143046284159,-0.452076544167126,-0.325625036740657,-0.437399986403398,-0.080243348704379,0.408450136384267,-0.339978613101354,-0.185271667377326,0.163439443352566,0.215770569338202,0.309429921462064,-0.161239186851935,-0.137281721086521,0.891419815994167,-0.73739661312711,-0.899488114219414,0.116896728813059,-0.516468727667167,-0.39813526736039,-0.301243975700493,-0.225243273033053,-0.766917422107165,-0.70740232503265,-1.09359728787555,-0.477671896559582,0.979656552831744,-1.32213878840407,-0.407099004427604,0.110541511945224,2.35910028676359,-0.273524529456305,0.46295299495546,-0.046147111493601,N
960,2.15126886102579,2.60743260255021,1.53207353562581,1.00359544218593,0.597525396792975,0.494650055429009,2.6121978227713,-1.393539899418,0.708855103085446,2.74169921555121,1.91798904986316,1.0570567856719,1.79001933309622,-0.019880890760558,1.10009098400321,1.53703251531547,1.08409583921815,2.29386855170215,-0.245617509104337,1.64054364047836,2.97687373615151,0.764620050377179,2.02784409261656,1.10259668211153,1.59770225207289,2.30752172196421,-0.579493735350686,1.11862892957887,0.634309746828284,0.412421115206883,0.407082390598699,1.40276040494631,1.62915717410287,-0.945765349203356,1.36283174160177,3.39138357148176,1.73385803639166,0.737428904019499,-1.29516731246347,1.35824653878218,1.65095244570041,N
969,0.065934921282798,-0.003374312850422,-0.638400509537034,0.206016828242863,0.799934684827573,-0.556493393371566,0.389405974714709,0.988561446406081,-0.030016195538321,0.517577612701532,0.329340791148954,0.59142734280079,0.464496525707131,0.872220128326664,0.386078324966423,0.618368944939753,0.768892634657729,1.27762328995845,1.0814219357426,-0.469603605443475,0.175468512062799,0.19391079176015,0.569234315110106,0.116859224521538,0.845837188327083,0.309281010407263,1.00327049525792,-0.069387878101174,0.107276594845111,0.121742693729716,-0.125141152589995,-0.897096962514049,0.005531994002431,0.122370732179764,-0.653724978979556,0.157828346584904,-0.872690456103102,0.67099697991597,0.364255469523992,0.710744889098569,0.865625219872881,N
1060,-0.046518834396538,-0.572592747741525,0.309933748716661,0.069252269691094,0.134438016072986,0.275318353444628,-0.162106890674858,0.025756389293267,-0.346977703911324,-0.090321028323199,-0.137217421381226,-0.001703203314314,0.493149312375673,0.028498140091698,-0.328440082270076,-0.630846074279883,0.372258408835367,0.368344517779097,0.197768482208974,-0.639719888768659,-0.128837467046311,0.034212527950809,-0.138920204453058,0.020032994919379,-0.052318438567251,0.196875467011361,0.677140439822881,-0.462161078723455,-0.08065352770465,0.067126242655796,-0.232292990552801,0.635703689323558,1.22227799654182,0.107458306059647,-0.889076882276086,-0.285443437824428,-0.408266122976672,1.34628054400002,-0.391268842318246,0.654390024761338,0.283152003937588,N
1066,2.47411663887196,3.25881893129914,1.69924217445943,1.66510065035573,1.07419265966752,-0.104066228925584,2.91533311786612,-2.49349297573974,1.02802376513792,3.49300874330125,1.98988081993672,2.02640998616606,2.13413758355124,0.284750314375882,1.71402198142267,0.673451833788244,-0.122734215547897,2.88922759165363,-0.245617509104337,3.14024882156989,3.66713864364616,0.551747403076301,2.11672212025825,1.73101932647299,1.95888248122511,2.75302495778286,0.408574986345552,1.99141694480959,1.85942099516762,0.700497346209312,1.14292417627203,1.90820937260146,2.15770313306152,-1.76257955100311,1.95028917655692,4.19750696671405,1.81143512975888,1.63058794306604,-0.174093482390593,1.80117798809638,1.58953122318936,N
1070,-0.281187001727859,-0.651265764405878,0.415152971379696,-0.186545042914279,0.541261231263296,-0.759011214930033,-0.084333458984002,0.98965673246282,-0.414845684732646,0.039957716343661,-0.805784333892753,-0.15140712033454,-1.31558974064315,0.280373742051306,-0.034254894465578,-0.100225681001072,-0.139988816168083,-0.010171382327802,0.990474591034038,0.080809823952506,-0.399764461496935,0.746419679574239,0.101439876034417,0.096011960540045,-0.169897136715254,0.147793993650543,0.75834651896543,-0.461826271482764,-0.037097741011341,-0.401288365548985,-0.09520826053119,1.16154751776248,1.31888743004274,1.30623716017592,-1.56571882616155,-0.726505938032334,0.702500953187883,0.642315073361039,0.308802479622332,0.893205157125993,0.383113633189117,N
1117,0.602860584826937,0.615496617470728,-0.475200844962982,0.516140969541117,0.604165251334077,-0.316851113295566,0.735068919623012,0.10570060000144,2.08085097282336,0.505664251632706,0.628553355310845,0.440317916718575,0.631469966465384,0.426343537056033,0.266425800041447,0.654928214630613,0.455444507509591,0.533450200549516,-1.47582555865679,0.292291340983512,0.278466251542785,-0.261617022882591,0.295326116383966,0.038217775376027,0.620652424824876,0.190708820221048,0.361018508158515,0.136199750845204,0.419929330903888,1.06063419994881,0.63920013642104,-0.146235339903279,2.61571283751143,-0.416393109646387,-0.178196364657615,0.200925458550576,-0.180344452566178,0.277465204749768,-0.093601790736289,-0.093874918612843,-1.54979742540311,N
1135,-0.184795480876088,-0.158729347584409,0.638551285371398,0.263105016423049,-0.701620976504882,0.784128645731599,-0.180000692889512,0.929315761434072,-0.5572431270924,-0.543835489187012,-0.681300347578692,-0.390686869126607,-1.05151227361955,-0.798841913479675,-0.907034640771528,0.453040345945935,0.541455646898325,0.436743590338376,0.711912444574106,-0.849985840768656,-0.207860588132009,-0.508916727038774,-0.920409846175234,-0.719059823376456,-0.598906028555477,-0.680461073285975,-0.440153211453357,-1.4098341321507,-0.422921671587457,-1.28105543082397,-0.311836062721351,-0.703324801768901,-0.629102523723976,-0.706338133683908,0.579758522027255,-0.272137592358933,-0.637617539932193,-0.458933235515081,-0.098134080920613,0.296983127209894,0.866290757272074,N
1149,-0.192428572602459,-0.024721152469109,0.154822260992873,0.394491731668642,0.203580634898665,0.31571432204752,0.166116377310704,0.161835976708486,-0.257973722733336,0.167058971962514,-0.154587358756585,0.16573684350475,-0.018032311842376,-0.2643840081361,-0.235317879564341,0.431917492680125,0.462087218906403,0.592530015913179,0.382309931343348,-0.576999215153994,0.125529541940745,0.220537905048914,0.020321057634812,-0.115522867855824,-0.201217583967883,-0.261878437799265,0.191361724742522,-0.427863404601782,0.065098898362412,-0.273552929974559,0.155233968193444,-0.001482625739625,-0.059394282099284,-0.821132064427753,1.15356117313987,-0.09386340239598,-0.708226216054494,0.337626146481732,0.057168433100147,0.201842252986326,0.283402410176822,N
1184,-0.615051481181646,-0.737356762153339,-0.805528337975894,-0.372943172976954,-0.266301084158763,-0.843857087935746,-0.65464281073949,-0.577049682676606,-0.585926008002123,-0.477984763795165,-2.60532566250829,-0.403154142717991,-0.420154013901831,-1.21689622142233,-0.497638735651051,0.183090594410677,0.044792903662121,-0.644057012481643,0.002857105068484,-0.430441137140722,-0.7798305661114,-1.25108705289653,-0.643602061348558,-0.867131469327606,-0.301031461365084,-1.17945942708456,-0.128427279396892,-0.844446882220065,-0.686135389565977,-0.905998154944852,-0.389492425717284,-1.40766061790114,-0.967791384720174,-0.933388624753674,0.874285001051917,-0.225154119825765,-1.18462341506125,0.140604713272001,-0.167668953250416,-0.530931394131842,-0.445610636984587,N
1328,-0.32488288787197,-0.43069430650386,0.218670680947124,-1.05953818145471,-1.63018856871165,1.03354869947902,-0.101277103563691,-0.314657313546577,-0.301948574853234,0.395673898701857,1.41488448909522,-0.381029727364855,-0.300748493177358,0.203697599778423,-0.137969631212263,-0.398397401911099,-2.21043275128705,-2.3691887926388,-1.45573878923299,0.479864315697747,-0.901604133753391,-1.05601315593543,0.499059659635606,0.577243884523773,0.566591948138118,0.770464791607712,1.14842964004057,0.311185103855341,0.279120668768948,-0.612758343239565,-0.213299284152043,-1.34605351834942,0.643597239681207,-0.479624428259929,0.441985539725775,1.04913258938086,-0.440412270576232,0.237085451843567,-0.473929224736923,0.285618406583276,-0.056727903228635,N
1441,-0.2122963984293,-0.167790896103281,-0.410380974821434,0.108158400643776,1.5662957323995,-1.49362502048583,0.497621969320061,1.60831245033764,-0.266889756372198,0.908646513506826,-0.46887985294035,0.504177976615949,0.686222786906003,0.461465623175883,0.294124682994069,0.733283483188961,1.44465173956403,-0.337364502699417,1.29135497106811,0.151095321863678,0.845291564308157,0.10719879225788,-0.224894139066106,0.323805208810062,0.419139497380923,0.764814890004633,1.19480542904838,0.416140798609142,0.122392234683165,0.081236691646875,1.08903244953611,0.554920331716089,1.70199415565638,-0.188119871258055,0.455431581755209,0.243689479939905,-0.595175125017569,0.754981154434865,0.83223154668476,0.091847992675714,0.523794663589941,N
