CA150_0h,CUGBP_0h,ESRP1_0h,FBP11_0h,MAGOH_0h,NOVA1_0h,PRP8_0h,PSF_0h,PTB_0h,RAVER1_0h,RBM17_0h,RBM22_0h,RBM3_0h,RBM45_0h,SAM68TV1_0h,SC35_0h,sf3btv1_0h,SF3BTV2_0h,SKIP_0h,SND1_0h,SRM160_0h,SRSF1_0h,SRSF10_0h,SRSF3_0h,SRSF4_0h,SRSF5_0h,SRSF6_0h,SRSF9_0h,TIA1_0h,TRA2A_0h,TRA2B_0h,U11_0h,U12_0h,U2_0h,U2AF1_0h,U2AF2_0h,U4_0h,U4ATAC_0h,U5_0h,U6_0h,U6ATAC_0h,CA150_4h,CUGBP_4h,ESRP1_4h,FBP11_4h,MAGOH_4h,NOVA1_4h,PRP8_4h,PSF_4h,PTB_4h,RAVER1_4h,RBM17_4h,RBM22_4h,RBM3_4h,RBM45_4h,SAM68TV1_4h,SC35_4h,sf3btv1_4h,SF3BTV2_4h,SKIP_4h,SND1_4h,SRM160_4h,SRSF1_4h,SRSF10_4h,SRSF3_4h,SRSF4_4h,SRSF5_4h,SRSF6_4h,SRSF9_4h,TIA1_4h,TRA2A_4h,TRA2B_4h,U11_4h,U12_4h,U2_4h,U2AF1_4h,U2AF2_4h,U4_4h,U4ATAC_4h,U5_4h,U6_4h,U6ATAC_4h,Class,
449,0.1604432750352,0.744689072574096,0.620269344161154,-0.667789188044372,-1.53118443495479,0.100868530481853,0.907856955680993,-2.27188213351042,0.097703319837619,-0.481759599772736,0.673739586472545,0.415094699648584,0.323284557823239,0.40948695092946,0.313278461373304,-1.39191972565054,-1.97465887420304,0.908007970935116,-0.975405592095552,0.432704250306357,0.052317500560488,0.246631471958334,-0.534012453394061,-0.129013284793952,-0.532467890873047,0.480075291617295,-0.993907168889996,-0.179581658659465,-0.146087126886582,-0.480837816457975,-0.901866144268954,1.17688226374861,-2.50418102110324,0.467313299626953,-1.10354275284342,-0.323181840500568,1.31982926304403,-0.925167701898697,-0.118320580530953,0.294651190914645,0.102746181291713,-0.015925599602991,0.031382894094631,-0.82158349689774,0.065352538022792,-1.01509851718904,-0.378329424297151,0.510221189321603,-2.01268333027675,0.157119325421296,-0.185575244103388,-0.140443079256721,0.673373430180279,0.362247563585844,0.219816072736959,0.40003290117424,-0.836164053104211,-1.76027715359994,-0.161702914187083,-0.254178689265375,0.255408885272316,0.149129816516027,-1.17083165940255,-0.542448353492516,0.441115764628682,-0.164799446330852,0.548030120767871,-0.542933973007587,0.398754752457198,0.080418799579971,0.839185471974011,0.336505086396278,1.53084706150843,-1.27101711697663,-0.337137519349605,-1.37810868277702,-0.12624753327069,0.441020925099345,-0.376398518985929,0.235326142399656,-0.39079538457781,-0.611068797636553,N
525,1.1840875965829,0.448007095771633,1.07984862590273,1.42588920924024,-1.76907122268697,0.31644750423725,1.41338375528785,-1.2353218632717,0.587424350602636,-0.280163053396917,-0.763307170651246,-0.204709404305837,1.04461258392568,-0.754266841610001,0.813529292606915,1.20495213909482,-1.41524425742531,1.33432935344878,0.614356455954861,1.74648436793177,-0.07901416186257,-0.208401687641507,1.17741872241746,1.33704832435667,0.198853644822791,0.866203297277032,-1.29103204733213,0.6370706277967,0.151990908669243,0.944487277396913,0.975457686850153,1.60523873191247,-0.370613890892023,0.751032415776749,-1.81042081554129,-0.631826223086649,1.1118106301094,0.059104578126031,-2.06690175520641,-2.03821699709954,-1.26402731048497,1.72670630974415,1.16814819021384,-0.236178722072461,2.4363028480137,-0.303168509628016,-0.109831962682302,1.25785301903727,0.767166533581689,0.740133474129179,-0.152125424710094,-0.175761905686598,0.314770165721265,1.40912351664829,0.064524983562841,2.21378814158691,2.52710417234832,-1.02484253431675,2.14621713578342,1.08733514710523,1.83864863036938,0.129221058962161,-0.129302305326185,1.13670608406898,1.6585079432137,1.04067886173394,0.911407962887838,-1.11801611120552,1.10496576093362,1.54424909685794,1.8018214970454,1.41472974433415,1.20635983331458,0.116667741200847,-1.6965497921137,-1.63140402671237,-0.988018153673642,-0.084317274312552,-0.465900104802892,-2.23863938609589,-2.43798870380175,-1.47912380001202,N
602,2.53089348728326,1.95432487146074,1.32816479905037,2.91596099551263,0.509527891283691,1.50460962538904,1.36793380652876,-1.46454799454479,0.855692820875882,2.31974978629893,1.98061671088589,2.40218735757217,2.21075346719095,3.23330580087382,1.34869577176254,1.50082079187015,-2.011591271715,1.46037522472605,-0.601188544882818,2.63242168423145,-0.232698580784475,1.94281327687496,2.41567546446862,2.38309316616264,3.40710391641207,2.89778848047636,3.08253311553178,2.65859776229809,2.50555251221071,3.15698518799609,2.64081377924784,2.21137366478573,1.97102000008355,-1.12482219087237,1.20266507208002,-0.035864819183652,1.28236753053478,2.04855701765242,1.06048025550747,0.217726375309746,0.146225780390675,2.07850148161754,1.17204750555169,1.13319290058251,2.63140584714649,-0.544385664793809,0.887468250820689,2.09838603866451,-1.03455677507238,0.711310626659117,0.875505028112461,1.5845029828429,2.66863339585945,2.1195724465528,2.27612256294134,2.16185836229469,2.41524964049697,-1.54601258926345,1.86490660293254,0.282338765182803,2.20527084502413,-0.225470025363913,0.410211315244501,2.44634512027606,2.20735975763121,2.78159491698243,2.94172744575332,1.81330521899669,2.01571955353946,1.69035798016899,0.926240230532956,1.59301060076442,1.58578198970054,1.17177000163558,-0.136265961950857,-1.6482732712825,-1.02060387546322,1.49926682352252,1.3684723074659,-0.252147003475321,-0.378720676280821,-0.169749644801273,N
757,-1.59000613172981,-1.0054198340735,0.476981329045796,-0.776193043894338,-0.907703281004912,0.816156518506187,-0.626439577498447,-0.717826233833619,-0.900613215074232,-1.09793151611375,-0.970100795560962,-0.844210105588306,-1.09392650508284,-0.803266561830514,-1.2009592571691,-1.14801863457558,-0.362882937380208,-1.12729541918807,-0.132162885549792,-0.571893164015266,-0.8844418389295,-0.343457782764355,-1.60216857119245,-1.2111586791888,-1.16900544573623,-1.05324207300075,-0.722763926174319,-1.05024937556677,-0.926107870479565,-2.12583689001937,-0.764810000541294,-0.573948621527114,-0.822692968309802,-0.316478810580835,-1.70019171249253,-0.800455043721047,-0.313615641339457,0.023878995847012,-1.32107108041796,0.112021922196691,0.662283614977989,-0.610329374871635,0.581291467754891,-0.740287818905844,-0.33039959632247,-0.042317042714111,-0.477147816472401,0.176715797166003,-0.267432483489851,-0.26425871489744,0.828435123401709,-0.343011323553816,-0.291487302026014,0.364246190611941,-0.129086179516218,-0.046781290460288,-0.970369442886999,-0.43153515814782,-0.585388568166916,-0.40865258826475,-0.155772899109765,0.123385110276917,-1.49804793629883,-0.433623474448693,-0.59524034698661,0.170181922355801,-0.097783042326551,0.190737956787022,-0.76823236112584,-0.052604308722549,-0.264345814935019,0.063212359939604,-1.15698269075351,-0.782010027974696,-0.402216468335232,0.035723648495476,0.509969033305892,-0.620934110132265,-1.18271409935966,0.178268838079327,0.010609748956314,-0.005499979849519,N
766,-1.1241080487069,-1.35865713732194,0.79944131782657,-1.13741982373308,-0.856017394696328,1.10093331702942,-0.623774332522336,-0.370221149940829,-0.879367498756079,-0.616059192877389,0.490370866584443,-0.803057003571657,-0.274681806781135,-1.30048833544011,-0.900069292513328,-1.6209699646324,-0.035203347640687,-0.942501403950014,-0.086828269379033,-0.736271135206564,-1.39073159058465,0.392794073799307,-0.542444195097039,-1.03605392931831,-0.931774027293999,-0.452558390122581,-0.166200368809772,-0.435046585930483,-1.5514507867916,-1.0388018876125,-0.601122012616886,-0.738466167993727,-0.405511079969655,1.20783275708353,-0.302975758503448,-0.51903528369825,-0.263990345816328,0.246107800633404,-0.35904888068462,0.175360797739023,0.819964582216782,-1.43139729880191,-0.784402905254863,-1.03136267299067,-0.065371920333735,-0.829262740113177,0.235526331983299,-0.341073274562729,-0.03691185362086,-0.692895269800346,-0.726273965809749,-0.855195913161557,-0.534331815464236,-0.682931668685393,-0.232886485916326,-0.564343575273217,-1.09056154847553,-0.057754923882236,-0.373349439185458,0.195942687309188,-0.520024107463304,-0.063081075014444,-1.5167570974995,-1.00427952358926,-1.18516090088451,-0.584916445178565,-0.742319412874825,-0.341074748433219,-0.808630634604831,-0.326004352545162,-0.935696041249611,-0.405389459727953,-1.76328238604868,-1.01313976227974,-0.782035694095476,-1.24402114969569,-0.269469804148932,-0.74007171269984,-0.348659541091228,-0.167898277377119,-0.770802918693636,-0.124871397157873,N
778,-0.909270384550535,-0.521026164454776,0.316239259288832,-1.24326945082583,-0.297617535841471,0.601568035918246,-0.986572701215242,-1.06802285999493,-0.627280551657029,-0.746449916437894,0.373047510876949,-1.03702808687723,-0.76629479964086,-0.613658494689086,-0.747703050324191,-1.59118548248835,-1.13779375056052,-1.27125193383391,-0.92975271586841,-0.890551657613972,-0.918222741626898,-1.30408629190827,-1.16805110389584,-0.692875583863046,-0.453673826428461,-0.244962490986495,-0.396710912964611,-0.974459465437861,-0.650624207432061,-1.70739167994309,-0.516195872595106,-1.27289298674588,-1.33714431509448,-1.65833111220648,-0.649990933943544,-0.494815407612836,-0.406566319971655,-0.648078721416188,-0.45196473446083,-0.630765920822701,0.228838290996631,-1.33053414705755,-0.64666288173201,0.075241310215447,-0.598275451615562,-0.827894937859291,-0.417385454870812,-0.340879403924987,-0.302388471392933,-0.796099219011037,-0.583198961295613,-0.72978262766008,-0.571898442550066,-0.954574807088153,-0.187381464760917,-1.07277382279792,-1.22434362787913,-0.154705777447551,-0.37822524581908,-0.050225501288014,-0.827750777054278,-0.571904853344737,-0.868297018503976,-0.753117124136741,-1.46321753390043,-0.567901288282412,-0.280300981024219,-0.587108637460804,-0.719773238691928,-0.6938115921442,-0.779673502089962,-0.731863279900309,-0.282870042290172,-0.252961586340169,-0.110957552438292,-1.78026451230577,-0.437995909331872,-0.162938615059024,-0.966587949615377,-0.073096273906126,-0.587808589170319,-0.007732632972214,N
784,-2.48784143711729,-0.287319424582258,-0.365526006468908,-1.84950807811757,-1.3737460351761,0.983947736583824,-1.28371353492808,-1.13357081763832,-1.43146622689342,-0.459580286497576,-0.298479035015384,-0.119230250386249,-2.23508207886181,-1.98090137527099,-1.22119222881838,-2.35847669483649,-2.16770946561905,-1.97887489550136,-1.57013383220409,-1.60019373083664,-1.51096030513726,-1.34846185122211,-2.0820117565101,-2.3350770725252,0.454893074377319,0.297838330528013,-0.735373509933703,-0.802888996379253,-2.11474305184529,-0.707478186727833,-1.84256623029687,-2.35524710035185,-1.79558016135282,0.194970184267772,0.961342515591393,0.631552625275863,-2.52464179237066,0.274380759495062,-0.13378148646993,0.190126583805947,0.033074486388173,-1.09375184999975,-0.700109040703453,-0.737190927101128,-0.031886768241543,-0.384940104409508,-0.085817148759022,-0.121824158156604,0.511941168493452,-0.626388180335369,-0.473818026702747,-1.16288408703114,-0.284674989766773,0.303904086804234,0.26779651856171,-0.299593667911421,-0.772517033530308,0.596365281619817,-0.272926087230415,0.80463248329032,-0.470033986636435,0.096742559471892,-0.678870115098034,-0.603226444805627,-0.840326642651796,-0.292983927327858,-0.333232192941291,-0.328280517422834,-0.816049833801416,-0.454862153312993,-0.89577029029468,-0.277268252585111,-1.56273643334895,-0.967631831114673,-0.218591869291228,-1.38051625616381,-0.45549561870328,-0.826819778547806,-0.475802775788869,-0.152081422568381,-0.556005188087635,-0.105603533509914,N
819,-0.674697065208994,-0.522543919311261,-0.987241424885391,0.095125359315968,-0.57553662415187,-1.47596403156837,-0.531677869266807,-0.990792946342004,-0.519091658438831,-0.276049274572148,-1.21373689041471,-0.390704339404588,0.384340371745192,0.00797736661422,-0.983332036942668,-0.398471115957287,0.012267438254626,-1.16724193270173,-0.04986154332827,-0.028079786743942,-0.810779485019471,-0.690495921064482,-0.38961162146055,-0.229409845703625,-0.213754258031805,0.522349211342289,-0.005260928973402,0.382303253295903,-0.377420697107008,-0.390170498192169,0.254995691818618,0.891061298941893,0.639306011386206,0.057897210637281,-0.023478799575685,0.192341811344984,0.147137452655118,-0.473951028822109,-0.261955873007787,0.296161542190277,0.743550888640521,1.4077861445701,3.58477802092517,1.65096165615735,-0.103799605399331,-0.693369259546056,0.944557629846815,1.41291773578615,-0.855167396416763,0.422617986563078,1.08718910182371,1.8526722886795,0.697469225754884,1.87099819996726,-1.01086945547025,0.375714489794678,-0.155441750706105,0.367147689692015,1.49499982619976,-0.281561877467557,1.58838713202216,1.21739451610891,1.08507938460872,0.921002157394027,0.813046293510995,0.448926078816121,2.83579668643422,-1.25664814473993,0.923162370351964,-0.055000333004941,-0.59945675858926,-0.382820572205498,0.540684872955663,1.26490095869567,-1.04721486119244,1.28982214704571,2.61939736408124,1.17459621787397,0.434163277358949,-1.01673879880755,1.08758275991907,1.26933749543352,N
843,-0.77775542692304,-0.321862752938824,0.284024582985286,-0.566486158076077,-0.299195835051132,0.432331948359316,-0.364434169901776,0.585415547043533,-0.547340317802843,-0.344099601361677,-0.662372637133625,-0.371135294775237,-0.91406540845845,-0.796335795222372,-0.458262841305617,-0.735027345389514,0.205728571302346,-0.315843545188251,0.362210772676002,-0.409759245762481,-0.698007341494616,-0.686813317120051,-0.462382794304247,-0.835418475776047,-0.304623723163889,0.217444847763946,0.341896875308534,-0.616499914855176,-0.569165057359168,-1.20469403912497,-0.329697466695765,-0.833469959621927,-0.120821290575712,-1.02061938324581,-0.288197954327364,-0.105153424554385,-0.702775457842974,-0.017139597119111,-0.204069276041711,-0.193315307615502,0.465423117741222,-1.51980822559261,-0.784485947457878,-0.627044196926253,-0.169690821338598,-0.440515679132974,-1.35719539679803,-0.698008203161539,0.574132083248168,-0.664859082000846,-0.807959137688541,-1.53775995678747,-0.625206595844517,-1.74137500992855,-0.517259218770295,-0.498372253533523,-0.973217724731976,0.303553471699059,-0.423828962175115,0.493777987220759,-0.258622678115552,-0.742003994548429,-0.972871367014798,-0.576945710945001,-1.28346880424308,-0.535673323806649,-0.669117444359919,-0.349904348055073,-0.629220898824839,-0.606261989009019,-1.05947938460243,-0.487324421297645,-1.65554294330415,-0.741961669224748,-0.683709402263576,-1.05098118892764,-0.456139963268686,-1.27028170809397,-0.481816348758473,-0.257269068269745,-0.656149840836191,0.093897182680062,N
862,-0.385905197338246,-0.54208193084102,1.02691619114448,-0.213088162250461,-0.282864569010273,1.37753497594685,-0.399195720985298,0.767410215756935,-0.524750294756903,-0.442176259957011,0.703667092224627,-0.780668660449895,-0.454192292263817,-0.141691964954654,-0.7226259646979,0.048920743743363,0.448396774346693,0.368552294807156,0.422576554109872,-0.825040742197206,-0.43007052428084,0.130932108554445,-0.640061690439894,-0.196802479321552,-0.461509662286354,-0.155005218873244,-0.322659369303384,-0.5255672133564,-0.657097396005883,-0.963774596272694,-0.552289556974791,0.279299751458972,0.684370983202176,0.349477797021274,-0.486691170852168,-0.667038500621286,-0.332023689452577,0.979851513415742,-0.82298176824429,1.44257994513448,1.61670559332059,0.28815386557811,0.18307591776585,0.159454152008523,0.096723799564362,0.013521932317981,-0.891457247887894,0.639476446410936,1.87912165230274,-0.172792991150594,0.384010029849952,-0.259083986815557,-0.320252195793297,-0.163985855400147,0.005043668020458,-0.097286296935899,-0.0715964644926,1.14018545439127,0.587150353735816,1.66012801852028,-0.076531081781132,0.309675220778168,0.410460512583072,0.07689601738631,-0.910150071475603,-0.021137165298103,-0.250740153042689,0.393337658769046,-0.410228058789154,-0.783894609592067,0.434137838906062,-0.41041322954733,-1.01240391586301,0.316753697717539,1.58900018400188,-1.27337799192407,-0.260161027660563,-0.24903824314972,0.400755570051061,0.620024437250589,0.737975137897168,1.12524342681545,N
913,-2.95230166104213,0.276775660703718,1.45570352508128,-1.32134228590968,-1.80196364772558,1.47408752773347,-1.41987186205059,-1.22383243078556,-2.06947799183793,-0.353417467616037,0.848479478410278,0.729188447608173,-4.2841807705461,-2.61632584986018,-3.25412522242042,-2.21656409657147,-0.223217570718437,-0.385316376319819,-0.591128014810277,-3.09088797333875,-1.82156431828077,1.66313142857736,-2.6995007848177,-1.554026957979,-0.063635876843915,-0.661473123907529,-2.18298490807057,0.040403803291339,-2.14966306499184,-0.511433399366379,-2.41844188636971,-0.840601132487473,-1.44374668395625,1.98973792826134,1.31146290809539,-0.338421576507167,1.43555702659384,-0.021519887539444,-0.641817045738976,0.904379284374575,1.00878763641479,0.439403203282722,1.15306831574578,0.327609170703317,0.10847204202736,-0.206184047989435,0.047102567029807,0.356710711443881,0.006023494960628,0.025432976220513,0.850404270395424,0.26854759059241,0.552322857466251,-0.135968646757402,0.400688325140494,-0.25554870618755,-0.663442564757475,-0.02578093994381,-0.389454109792755,-0.036084207266374,1.00712451554133,0.346520548577129,-0.012044234239432,0.068426029073497,0.200877121416407,0.43629368851848,0.355522988560451,0.395963470064811,0.856794556027042,0.223594667657673,0.374227394972536,0.292590115751942,0.549976989546132,-0.65510261557418,-0.150655718353515,0.814242985028508,1.11753805269116,0.107449927194496,-0.298332044518102,0.944817000092843,-0.248479599404541,0.125497684947704,N
960,2.05504620646609,2.45681796609308,1.46336911815768,1.04597024836551,0.607061780293669,0.397002016517799,2.4921382499313,-1.35997519255995,0.634753082175784,2.62448294810306,1.86440582638433,1.07277978613379,1.76648920107282,0.051031273390696,1.11132647416987,1.50579715585056,1.22459763141676,2.26022680173289,-0.280130499684116,1.56823408397481,2.81745321137057,0.798837851861142,1.98355473366703,1.07209265872085,1.54980348852121,2.2655534412558,-0.573685000675093,1.06056536155216,0.660581052757558,0.435732062553235,0.443733019827637,1.39056952222175,1.64023401970389,-0.865498741872967,1.29721276945691,3.17899908608469,1.63948806282091,0.722083660686499,-1.2373384553484,1.29349836075361,1.56317416307692,1.26848148438324,0.866159378583042,-0.988310543370829,0.135480989657325,1.54527497919335,-2.18240904253039,1.28814690537348,-0.764707823701849,0.097851281945074,1.3553821696853,0.081430657349894,0.840763999260679,0.518842335795239,-0.129574714869144,0.670557442871462,0.475959108863674,0.508017663900629,1.06176916219012,-0.663701364205285,-0.475468145216065,0.925743765983268,0.082708014001111,0.794936313843787,0.723530043509408,0.404212096865308,0.212711248962487,-1.52328895878491,-0.463786480314918,0.375007642956926,0.035257242051279,0.516621868902323,-0.163899066681394,-0.280066828001252,-0.007716178159692,-0.266428265874975,0.493533359489228,0.111374732545347,-1.57151119229351,0.514180339906257,0.059446836122553,-0.249302837386564,N
969,0.096050570807147,-0.012810894156625,-0.62036929894443,0.261427183385309,0.804010317216371,-0.672787746017211,0.385227758176146,1.13234326842174,-0.061833657938206,0.495081362935325,0.280058500151112,0.618926136466815,0.460892417539146,0.912086190573973,0.420400310858874,0.646534511268127,0.890048540808269,1.28474595426147,1.2522306873288,-0.473235711824394,0.179879659460017,0.238821509452605,0.563664901155553,0.118935893524932,0.82838241871867,0.298114870588683,0.955472240039332,-0.090651129914098,0.157174149471032,0.145968528600239,-0.071078599237189,-0.853730649319699,-0.006864406909938,0.174165247367157,-0.68587959823807,0.144757704142994,-0.810239664153254,0.656547730250872,0.404032011060618,0.685015360736261,0.816133826241586,-0.678760867904102,-0.760100526625346,1.08762408168625,-0.049772798714773,-0.567799487615101,1.08954745211836,0.00563630702333,-0.097664876226852,-0.388883835050585,0.071197040741914,0.699733848285472,-0.075568061267017,-1.36150991922377,-0.239923355621051,-0.863251522633848,0.232146528562422,0.261509566146621,0.335995070026363,0.199748863645966,-1.23917459533148,-0.29671599923149,0.588443584355026,-0.479743639063862,-0.488394191315295,-0.268839922317678,-0.530423755142974,-0.388833332700747,-0.627623229544012,-0.499339448024874,-0.844013049796611,-0.823232570006363,-1.24254444166109,-0.741399190137283,0.213431893544033,-1.00097852476402,-0.472602817937413,-0.334709619738582,0.367587043218951,-0.567780301040917,1.39322328749325,2.19557989939231,N
1066,2.35792846334377,3.0632532338327,1.62709896812139,1.69740068885757,1.07080926982031,-0.211596331061973,2.77609885198791,-2.38665665438501,0.94065991033399,3.34567210550178,1.93776521617123,2.02212655897289,2.10749876265426,0.346499240837393,1.70512553957188,0.698376908248359,-0.045180604877947,2.83057854368378,-0.244393846229742,3.07784625781404,3.46265081799483,0.589864758079762,2.07092617614076,1.68891188347106,1.89727057416097,2.71717318194464,0.381464661053434,1.91940586002161,1.82216772720621,0.724549947364563,1.15384661441868,1.87683018430287,2.17880315502788,-1.67071300755062,1.86161712730739,3.93683587284798,1.71240192248832,1.61210056087165,-0.133761988759553,1.70534767300085,1.50490886355883,0.496518767839824,1.65717108696334,-1.48851437481686,-0.071220197765001,0.878366898439233,-2.04909702846353,-0.220416037863563,-0.568937195957964,0.111191077499094,0.174173679876514,-0.569335850515968,0.641243549352355,1.19273929569018,-0.816989548409764,0.575209688382218,0.193368785429649,0.270643336456531,0.899911736314807,-0.398985831992369,-0.369103709198775,0.283007402338318,-1.4336294409525,0.506409026910533,0.893031820572103,-0.288852948006906,0.474422682042792,-1.596229998647,-0.566982318723323,0.503792695352598,0.008460758863611,0.31049995384375,0.698524300481822,1.36344561645707,0.156088002773222,0.155600903543408,0.325172584570323,0.307506704806284,-0.271515117491965,0.114815097782051,0.397129881296757,-0.255414748350966,N
1117,0.600867419700205,0.578316117421912,-0.465663258758843,0.566359954114199,0.613523117906637,-0.428365784513116,0.716011230580875,0.176523110309918,1.98751574555336,0.483699987298396,0.575246328659827,0.471921747818186,0.624814921746013,0.483302815146048,0.304582932524013,0.680947833672134,0.559276225370795,0.568777549637117,-1.40103630817576,0.252390211453725,0.277474151864922,-0.207648942784232,0.299453167208458,0.043489004725283,0.612813297675598,0.183636798843708,0.335536325953854,0.10732144859978,0.456091869585018,1.0878394967599,0.66793987535544,-0.116123398085584,2.6464851868039,-0.348474468269254,-0.213143410177833,0.185134123226528,-0.159573063547674,0.490704757225018,-0.053632731574115,-0.082368685600278,-1.5189603656832,-0.367528496411665,0.027307376143373,-1.39706863422295,-0.287684864693399,-0.132382906524494,-0.3863732990015,-0.174502035992671,0.199688330073592,-0.472539272127158,0.076606247687549,-1.04211829995823,-0.137595210376995,0.604398067111934,-0.456720350007929,-0.446907519652394,0.40743132780066,0.620452802854712,0.252721907953523,0.491056472103477,-0.79907697697537,0.25524106712356,-1.2290760146624,-0.277729272367958,-0.826605217850279,0.060167248982381,-0.742751856552206,0.342951469328465,-2.20217498418471,-0.45191735702178,-0.779196769107038,0.147713246487921,0.94140507635005,0.647792340980331,0.148724303274952,-0.311860000809586,0.127185745637908,-1.04748950927739,-0.231498096876686,0.467753843880781,0.425876719823741,0.720840306898445,N
1149,-0.146962382837151,-0.033265059047255,0.134072599267551,0.446727814512887,0.223629560769996,0.215320297588158,0.170860261422192,0.236311380793277,-0.274131348369687,0.160334961311371,-0.195442778048918,0.205143704725789,-0.012129035844428,-0.187333877378654,-0.181181598535838,0.470727492503548,0.566265045636287,0.625671745357001,0.509574018471762,-0.574450913629247,0.132541195354739,0.264933130042366,0.034822056628043,-0.103786483572827,-0.172022145950223,-0.251470552879863,0.171654233927037,-0.434738541277658,0.116785478923785,-0.24529373301065,0.200251060507661,0.025580695943478,-0.072507668516447,-0.743446738623353,1.0944015364108,-0.091007555213021,-0.655677757490665,0.329095772442723,0.096731312711001,0.201165278151841,0.259101434412067,-0.169223110617821,-0.103463407055205,-0.747984845211948,0.213258153181158,-0.155605723398445,0.062269737982261,0.050385745667809,0.085063954949995,-0.284864434800051,-0.203800099247929,-0.594598787322748,-0.002166790581511,-0.72283134865258,-0.19345006188251,-0.315898664103607,0.7587666172324,0.885603726182577,0.200023074267946,0.315471441634063,-0.680987077296947,0.326886406043326,0.158545164129731,-0.559255992003909,-0.553068406784447,-0.120832097078064,-0.165239631561661,0.135818161579041,-0.588993938844444,-0.092928254332585,-0.584048104763588,0.143209094006019,-0.398175074522896,-0.393980777613569,-0.680472835734005,1.07760168332989,0.159800438798179,-0.81330309430707,0.018637213341423,0.189366896798506,0.168968034416542,0.751622995927276,N
1328,-0.271571788060882,-0.423082085569487,0.195094681349118,-0.981102429531465,-1.56380243024492,0.943084293219819,-0.086592881403409,-0.26650303115301,-0.314963515670264,0.37863464042621,1.3569355282494,-0.324809791433736,-0.288842698382001,0.268040339117516,-0.086920732789653,-0.31870505691109,-2.12437179033117,-2.23939677615787,-1.3810746037026,0.433047715556106,-0.844073436006664,-0.985236617573302,0.495911563569484,0.562268679168364,0.561095341795777,0.745451888600528,1.09549462785307,0.276210645365339,0.321571553112116,-0.578360844290208,-0.15645163567025,-1.29665811917412,0.639140164683372,-0.410043559924143,0.399063753991001,0.980165367960149,-0.403986746427235,0.230810822758848,-0.431301911174656,0.281168397643526,-0.067761406898411,0.102159424565872,-0.288714875251742,1.29448399732606,0.223942582303455,0.251599442390338,0.791902364519495,-0.994548870358626,1.82620734608342,-0.506386607055871,-0.65102355622353,0.969861588343592,-0.390174555217809,-0.534197697711277,1.14692466616256,0.179862795850893,0.146394448334401,1.05414163834066,0.625670406130276,1.99009791079442,-0.881543811585674,-0.340291549533481,1.90945132752333,-0.396932498619717,0.270980220243396,-0.013852998159696,0.241899470907022,-0.346836700818382,-0.490598747644174,0.788298949772766,0.56104757030773,0.456700469700175,-0.568518160043308,0.752093242661482,1.00387932848183,-0.170608346058509,-0.64038801496797,1.44600350542738,0.50870442981462,-0.046627760592568,0.811036226311893,0.24281861472961,N
1454,-0.372908020487403,-0.109908687689912,-1.10705532736373,-0.118359818147876,0.300756338942183,-0.739428753701297,0.210005352708865,-0.13511330844868,1.95580342580531,0.365966882519706,0.577058207502469,0.694647198657713,1.09214484438443,0.951941885691444,0.204001722774382,0.208779432084074,0.406070282838201,-0.359681647495718,-1.45721657600077,0.020673021310121,-0.182523191208011,-0.316159957392613,0.842796254593726,0.383325342497342,0.468547303041354,0.376884562986246,1.14160603140388,0.050142655288473,0.137890012770337,0.52595844074321,0.492853129766579,0.718702030288358,0.985355719237923,-0.299099237155612,-0.183034511585834,0.516964288322894,-0.446526700825943,0.895854441657484,0.043168940073864,0.973632900313534,-1.50070073819615,0.361079502917175,0.567962641826394,0.036926647798078,0.363314680266092,0.336947538336512,0.018381207452579,0.844556875531626,0.197309431664647,2.16276953501837,0.671961962254871,0.488041375678167,0.791151755836552,0.788983694146394,0.851056284112107,0.230552830316974,0.161791861228513,0.351212917619295,0.272024321281716,-1.604606307345,0.127138807900567,0.466370797143246,0.799963146105697,0.546075604081112,0.662806836729992,0.854329670665975,0.693734924264822,0.901737748316628,0.53140117354542,0.456814488621421,1.34543510489114,0.785371370743486,0.405560294802957,0.403122860012402,0.374619593341567,0.103059844965628,1.75973000364824,0.224512568095538,0.32183485955107,0.152832569933019,0.895214940953039,-1.55493391324198,N
